has_left,business_travel,department,education,education_field,employee_id,job_level,job_role,monthly_income,percent_salary_hike,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating
0,2,Sales,1,Marketing,2387,4,MfgDir,139730,14,7,3,7,0,7,4,3,3,2,3
0,1,Sales,3,Marketing,2388,2,ResearchDir,26840,12,7,2,5,1,0,4,2,3,3,3
0,1,Sales,2,LifeSci,2389,2,ResearchDir,108450,24,27,4,4,1,2,1,2,3,2,4
0,1,R&D,2,Medical,2390,3,SalesExec,43770,12,19,2,14,1,11,4,1,3,2,3
0,1,R&D,4,Medical,2391,2,SalesExec,37430,13,2,2,2,2,2,3,3,3,3,3
0,1,R&D,3,Medical,2392,3,LabTech,41480,11,11,3,11,7,9,4,2,3,3,3
0,1,R&D,3,LifeSci,2393,2,HealthRep,10510,14,15,2,4,1,3,1,2,3,3,3
0,1,HR,2,LifeSci,2394,2,Scientist,107390,11,30,3,15,2,12,3,3,3,3,3
0,0,R&D,4,LifeSci,2395,4,LabTech,103880,14,4,2,3,1,2,4,3,3,3,3
0,1,R&D,2,Medical,2396,2,HealthRep,114160,16,13,2,5,0,4,4,1,3,3,3
0,1,Sales,3,Marketing,2397,1,LabTech,26000,14,36,5,10,4,7,2,3,3,3,3
0,1,R&D,4,LifeSci,2398,1,Scientist,24220,11,14,2,14,6,11,3,3,3,3,3
1,2,R&D,4,Medical,2399,1,ResearchDir,54720,11,13,3,11,6,7,4,4,4,2,3
0,2,R&D,2,LifeSci,2400,2,Scientist,24510,12,19,3,13,2,9,4,4,4,3,3
0,1,R&D,2,Medical,2401,2,SalesRep,42400,14,10,2,10,0,9,1,2,2,2,3
0,1,R&D,3,Medical,2402,5,SalesExec,109990,18,6,3,6,0,4,4,4,3,2,3
0,1,R&D,4,Tech,2403,5,Scientist,50030,13,10,5,9,1,6,4,2,2,3,3
0,1,R&D,4,Tech,2404,2,SalesExec,127420,11,10,4,10,0,2,1,4,3,2,3
0,1,R&D,4,Medical,2405,1,LabTech,42270,18,17,3,2,2,2,4,1,2,2,3
0,2,Sales,2,Medical,2406,1,SalesExec,39170,15,4,2,4,3,3,4,2,3,3,3
0,1,R&D,4,Medical,2407,3,LabTech,183030,22,29,2,3,1,2,2,2,3,2,4
0,1,R&D,3,Medical,2408,2,MfgDir,23800,13,23,3,8,0,0,3,3,3,1,3
0,1,R&D,4,LifeSci,2409,4,Manager,137260,12,21,6,2,0,2,4,3,3,4,3
0,1,R&D,3,LifeSci,2410,1,SalesRep,47770,18,2,3,2,0,2,4,1,3,3,3
0,0,R&D,2,Medical,2411,2,HealthRep,63850,13,7,6,6,1,2,3,4,3,2,3
0,1,R&D,2,Tech,2412,3,SalesExec,199730,12,10,2,3,0,2,1,3,2,3,3
0,1,R&D,3,Tech,2413,3,HealthRep,68610,12,8,2,2,2,2,3,4,3,2,3
1,1,HR,3,LifeSci,2414,3,LabTech,49690,12,5,3,5,1,2,4,3,3,3,3
0,1,R&D,2,LifeSci,2415,1,SalesExec,198450,11,7,3,0,0,0,4,3,2,3,3
0,1,R&D,3,LifeSci,2416,4,ResearchDir,133200,11,11,2,4,1,2,2,4,3,3,3
1,2,Sales,2,Marketing,2417,1,HealthRep,63470,12,19,3,9,7,7,4,3,3,1,3
1,1,Sales,3,LifeSci,2418,2,Scientist,27430,19,1,2,1,0,0,4,2,3,3,3
0,0,R&D,2,Medical,2419,1,HR,108800,23,7,5,7,5,7,4,4,3,3,4
0,1,R&D,1,LifeSci,2420,5,LabTech,23420,11,8,2,4,1,2,1,2,3,3,3
0,1,Sales,3,LifeSci,2421,2,Scientist,176500,19,15,6,15,4,13,2,4,4,1,3
0,1,Sales,4,Medical,2422,1,Manager,40250,13,19,5,1,0,0,3,4,4,2,3
0,1,Sales,3,LifeSci,2423,3,Manager,97250,11,14,0,14,2,13,2,2,3,3,3
0,2,R&D,3,LifeSci,2424,1,LabTech,119040,12,6,4,6,1,3,3,4,2,3,3
0,1,R&D,2,LifeSci,2425,1,HealthRep,21770,13,10,5,10,8,7,2,4,3,3,3
1,1,R&D,2,Medical,2426,2,Scientist,75250,14,3,2,3,0,2,3,4,3,3,3
0,1,HR,3,LifeSci,2427,1,Scientist,48340,14,9,1,8,6,7,3,4,3,4,3
0,2,R&D,3,LifeSci,2428,3,SalesExec,20420,16,6,2,5,1,4,1,4,4,3,3
0,1,R&D,4,LifeSci,2429,2,SalesExec,22200,11,10,2,10,8,8,4,4,3,1,3
0,1,R&D,3,LifeSci,2430,3,SalesExec,10520,13,5,3,5,0,4,3,3,3,3,3
0,1,Sales,4,Marketing,2431,1,Scientist,28210,17,10,3,10,8,7,4,3,3,3,3
0,1,R&D,2,LifeSci,2432,2,Scientist,192370,11,9,2,5,1,2,4,3,3,3,3
0,1,HR,4,LifeSci,2433,3,Scientist,41070,11,17,2,13,6,7,3,4,2,1,3
0,0,Sales,3,LifeSci,2434,2,MfgDir,83960,15,25,3,23,14,4,3,3,2,2,3
1,1,Sales,2,Medical,2435,2,Manager,20070,12,1,2,1,0,0,4,3,3,2,3
1,2,R&D,3,Medical,2436,2,SalesExec,196270,11,25,1,23,14,10,3,3,1,3,3
0,1,R&D,1,Medical,2437,1,SalesExec,106860,14,3,2,3,0,2,4,3,4,3,3
0,1,R&D,4,LifeSci,2438,1,ResearchDir,29420,22,21,4,21,8,6,4,2,3,3,4
0,2,Sales,1,Marketing,2439,2,LabTech,88580,16,10,2,5,1,3,1,3,2,3,3
0,1,R&D,2,LifeSci,2440,1,SalesExec,167560,11,6,5,5,0,3,2,3,4,3,3
0,0,Sales,2,Medical,2441,2,Scientist,107980,14,10,5,3,1,2,3,2,3,1,3
0,1,R&D,2,Tech,2442,1,HealthRep,23230,16,18,2,1,0,0,2,1,3,3,3
0,1,R&D,3,LifeSci,2443,1,Scientist,14160,15,6,3,6,1,2,2,1,4,2,3
0,1,R&D,3,Medical,2444,4,SalesExec,46150,12,19,3,10,0,9,3,2,3,2,3
0,1,Sales,4,LifeSci,2445,1,LabTech,24610,20,17,4,7,0,7,4,3,3,3,4
0,1,Sales,4,Marketing,2446,1,LabTech,87220,17,10,3,10,0,8,2,4,2,3,3
0,0,R&D,2,LifeSci,2447,2,SalesExec,39550,12,4,5,1,0,0,3,2,1,3,3
0,1,R&D,4,Tech,2448,3,SalesExec,99570,20,13,1,10,0,3,3,4,2,3,4
1,1,R&D,3,Medical,2449,2,MfgDir,33760,20,16,3,2,2,2,2,1,3,3,4
1,1,R&D,3,Medical,2450,2,ResearchDir,88230,13,10,3,0,0,0,1,2,3,3,3
0,1,Sales,4,LifeSci,2451,3,MfgDir,103220,14,3,2,3,1,2,3,2,1,3,3
0,2,Sales,3,Marketing,2452,2,SalesExec,46210,18,9,3,5,1,4,4,4,2,3,3
0,0,R&D,3,LifeSci,2453,2,MfgDir,109760,11,9,3,9,5,8,4,4,3,2,3
0,1,R&D,3,Tech,2454,1,Scientist,36600,11,10,0,4,0,2,4,3,1,2,3
0,1,Sales,3,LifeSci,2455,3,MfgDir,104820,11,21,6,21,12,8,2,2,2,2,3
0,1,R&D,4,Medical,2456,1,SalesRep,71190,15,9,2,5,0,3,3,3,4,3,3
0,2,Sales,3,LifeSci,2457,1,ResearchDir,95820,12,10,2,9,0,7,4,1,3,3,3
0,2,Sales,4,Marketing,2458,1,SalesExec,45080,11,3,5,2,2,1,1,4,3,3,3
1,2,R&D,3,LifeSci,2459,1,HR,22070,14,6,4,4,1,2,3,4,2,3,3
0,1,R&D,2,LifeSci,2460,3,LabTech,77560,15,6,3,5,0,2,1,3,3,4,3
0,1,Sales,3,LifeSci,2461,1,Manager,66940,13,6,2,6,1,4,3,4,2,2,3
1,1,Sales,3,Marketing,2462,5,Scientist,36910,13,2,3,2,2,2,2,2,3,3,3
0,2,R&D,4,LifeSci,2463,1,SalesExec,23770,21,10,2,3,0,2,4,3,4,3,4
0,1,Sales,3,LifeSci,2464,3,SalesExec,23130,11,12,5,7,1,7,3,1,3,3,3
0,1,R&D,2,Medical,2465,2,HealthRep,176650,11,6,5,5,1,2,4,4,3,2,3
0,0,R&D,4,Medical,2466,1,SalesRep,25960,14,13,4,11,1,7,4,2,2,3,3
0,1,Sales,4,Marketing,2467,1,SalesExec,47280,11,8,4,5,0,4,4,4,4,3,3
1,1,R&D,3,LifeSci,2468,1,SalesExec,43020,13,11,3,0,0,0,1,1,2,1,3
0,2,R&D,3,Medical,2469,1,HealthRep,29790,12,9,3,6,0,5,3,2,2,3,3
1,1,HR,4,HR,2470,2,LabTech,168850,14,10,2,1,0,0,1,3,3,3,3
0,1,R&D,4,Other,2471,2,SalesRep,55930,13,1,3,1,0,0,4,1,3,3,3
0,1,R&D,1,Medical,2472,1,SalesRep,104450,18,10,3,7,1,7,3,3,3,3,3
0,0,R&D,4,LifeSci,2473,1,LabTech,87400,11,12,2,7,0,7,2,2,3,3,3
0,1,R&D,2,Tech,2474,1,MfgDir,25140,11,15,2,1,1,0,2,4,3,2,3
1,2,R&D,4,Other,2475,3,SalesExec,76550,12,6,3,1,0,0,3,3,3,3,3
0,1,HR,3,Other,2476,1,HealthRep,174650,13,7,3,5,0,4,2,2,2,3,3
0,1,R&D,2,LifeSci,2477,1,SalesExec,73510,20,34,3,1,0,0,3,3,3,3,4
0,0,R&D,3,Other,2478,1,Scientist,108200,12,11,2,9,1,7,4,2,2,3,3
0,1,R&D,3,Medical,2479,1,SalesRep,121690,19,5,2,5,0,4,3,1,3,3,3
0,0,R&D,4,Medical,2480,1,Scientist,196260,21,15,5,15,0,7,4,3,3,2,4
0,0,R&D,4,Medical,2481,2,HealthRep,20700,13,27,2,3,0,2,1,3,2,4,3
0,1,Sales,2,Marketing,2482,1,LabTech,67820,16,10,2,9,1,8,2,4,3,3,3
0,1,Sales,2,LifeSci,2483,5,SalesExec,77790,12,6,2,2,2,2,4,4,3,3,3
1,1,Sales,2,Marketing,2484,5,HealthRep,27910,14,1,3,1,1,0,2,2,3,4,3
0,1,R&D,2,LifeSci,2485,2,SalesExec,32010,11,5,3,5,0,4,4,3,3,2,3
1,1,R&D,3,Other,2486,4,Scientist,49680,14,1,3,1,0,0,3,1,3,3,3
0,1,R&D,5,LifeSci,2487,5,SalesExec,131200,12,13,6,12,5,7,1,4,3,2,3
0,1,R&D,4,LifeSci,2488,1,Manager,40330,14,15,2,2,2,2,1,3,3,3,3
0,1,R&D,1,LifeSci,2489,2,SalesExec,32910,16,5,2,5,0,3,2,2,3,2,3
0,1,Sales,4,Marketing,2490,1,SalesRep,42720,13,24,3,2,2,2,3,4,3,4,3
0,1,R&D,3,Tech,2491,4,Scientist,50560,12,15,2,12,5,7,4,1,3,2,3
1,2,Sales,4,LifeSci,2492,1,Scientist,28440,12,6,2,5,2,3,3,2,2,4,3
0,1,R&D,2,Tech,2493,2,SalesExec,27030,14,19,2,10,4,7,3,2,2,3,3
1,1,R&D,4,LifeSci,2494,2,Scientist,19040,22,10,4,10,7,7,3,4,3,3,4
0,1,R&D,5,Medical,2495,2,LabTech,82240,19,14,3,10,7,6,4,1,3,3,3
0,1,Sales,3,Medical,2496,2,SalesExec,47660,12,5,3,5,0,3,3,4,4,3,3
0,1,Sales,4,Marketing,2497,2,LabTech,26100,12,9,2,4,2,2,3,3,3,2,3
0,0,R&D,2,LifeSci,2498,2,MfgDir,57310,17,6,2,2,2,2,2,2,3,3,3
0,1,R&D,2,Medical,2499,1,ResearchDir,25390,12,7,3,4,0,2,3,1,2,3,3
0,1,R&D,4,Other,2500,2,LabTech,57140,11,10,2,0,0,0,2,1,2,3,3
0,0,Sales,1,LifeSci,2501,2,ResearchDir,43230,18,15,3,7,1,7,2,4,3,3,3
0,0,Sales,4,Marketing,2502,3,SalesExec,73360,11,13,3,11,3,8,1,2,3,3,3
1,2,R&D,1,LifeSci,2503,1,MfgDir,134990,23,11,2,7,0,7,4,1,2,4,4
1,1,R&D,3,LifeSci,2504,1,LabTech,137580,11,10,5,10,0,8,4,1,1,3,3
0,2,R&D,1,Medical,2505,2,HealthRep,51550,18,7,3,2,2,2,3,4,3,2,3
0,0,HR,5,Medical,2506,3,SalesExec,22580,18,7,2,3,1,2,1,3,2,3,3
0,1,R&D,3,LifeSci,2507,3,Scientist,35970,13,11,2,3,1,2,2,2,1,1,3
0,1,R&D,1,Tech,2508,3,LabTech,25150,18,23,2,22,13,5,3,3,4,2,3
0,1,Sales,3,Marketing,2509,2,Manager,44200,11,9,3,7,0,2,1,3,3,3,3
1,1,HR,1,Tech,2510,3,SalesExec,65780,15,6,3,5,1,4,4,2,3,2,3
1,1,R&D,3,Medical,2511,1,SalesExec,44220,11,13,2,9,3,7,4,2,4,3,3
0,1,Sales,2,Medical,2512,3,SalesExec,102740,18,12,3,5,0,3,3,4,3,3,3
0,1,R&D,3,LifeSci,2513,2,LabTech,53430,14,10,5,10,4,8,2,3,3,2,3
0,0,R&D,4,Medical,2514,1,LabTech,23760,12,37,3,16,14,14,2,2,2,3,3
0,1,R&D,1,Tech,2515,3,MfgDir,53460,14,6,3,5,0,3,2,3,4,2,3
0,1,R&D,5,Medical,2516,2,Scientist,28270,14,28,3,22,14,10,3,2,3,3,3
0,1,R&D,4,LifeSci,2517,2,Manager,199430,13,15,3,7,7,7,2,1,3,3,3
0,1,Sales,4,Medical,2518,1,Scientist,31310,14,14,3,7,1,7,4,4,2,2,3
0,2,Sales,4,Other,2519,3,MfgDir,25520,18,9,2,3,2,2,1,1,3,3,3
0,1,Sales,2,LifeSci,2520,3,Manager,44770,15,3,6,3,1,2,3,1,3,3,3
0,1,R&D,3,Medical,2521,2,MfgDir,64740,13,20,3,4,0,3,2,4,2,1,3
0,1,Sales,3,Marketing,2522,1,HealthRep,30330,12,5,2,5,1,2,3,4,3,2,3
0,2,R&D,4,Tech,2523,1,SalesRep,29360,13,23,3,2,2,2,1,3,3,3,3
0,0,R&D,3,LifeSci,2524,3,SalesRep,186060,24,0,4,0,0,0,2,3,1,3,4
1,1,R&D,3,LifeSci,2525,3,LabTech,21680,14,2,2,1,0,0,4,1,3,3,3
1,1,R&D,2,Medical,2526,1,Manager,28530,14,4,5,2,2,0,1,1,3,2,3
0,0,Sales,4,Tech,2527,1,Scientist,170480,15,10,3,8,5,7,3,3,4,2,3
0,1,Sales,3,Tech,2528,5,LabTech,22900,11,15,5,1,0,0,4,2,3,3,3
0,2,Sales,3,Medical,2529,1,ResearchDir,36000,23,7,2,7,7,7,1,4,3,3,4
0,2,Sales,4,LifeSci,2530,5,Scientist,21070,13,6,2,5,0,2,4,4,2,3,3
0,2,R&D,2,Medical,2531,1,HR,41150,11,11,1,11,3,10,4,4,4,3,3
0,2,Sales,4,LifeSci,2532,4,SalesExec,43270,13,4,4,0,0,0,4,4,4,3,3
0,0,R&D,3,Medical,2533,1,Manager,178560,18,10,2,6,3,3,3,3,2,3,3
0,1,Sales,2,LifeSci,2534,5,Manager,31960,14,7,3,2,2,0,2,3,3,2,3
0,1,HR,3,LifeSci,2535,1,LabTech,190810,21,12,2,9,4,7,4,4,2,3,4
0,0,R&D,3,LifeSci,2536,1,SalesExec,89660,16,3,3,3,2,2,3,4,3,2,3
0,1,R&D,3,Medical,2537,1,MfgDir,22100,11,11,4,7,1,6,4,3,3,3,3
0,1,Sales,4,Medical,2538,2,ResearchDir,45390,17,8,5,0,0,0,4,3,3,3,3
1,1,R&D,1,Medical,2539,2,LabTech,27410,11,7,3,2,2,2,3,2,2,3,3
0,1,R&D,1,LifeSci,2540,2,LabTech,34910,14,25,0,19,2,8,1,1,3,3,3
0,1,Sales,3,LifeSci,2541,5,Scientist,45410,14,9,4,9,5,8,2,3,3,4,3
0,1,R&D,2,Medical,2542,3,SalesExec,26780,25,1,3,1,0,0,4,2,3,3,4
0,1,R&D,3,LifeSci,2543,1,MfgDir,73790,13,21,3,16,6,14,1,3,3,2,3
0,1,R&D,3,LifeSci,2544,2,Manager,62720,14,29,3,22,12,9,4,2,3,2,3
1,2,R&D,2,LifeSci,2545,1,LabTech,52200,17,1,3,1,1,0,4,4,2,2,3
1,1,R&D,4,Medical,2546,2,SalesRep,27430,25,14,1,8,0,7,3,2,3,4,4
0,2,R&D,4,Medical,2547,3,HealthRep,49980,20,8,3,7,7,3,4,1,2,3,4
0,1,R&D,3,Tech,2548,3,HealthRep,102520,13,7,3,2,2,2,4,4,3,3,3
0,1,R&D,3,LifeSci,2549,1,HR,27810,13,19,2,5,0,4,2,4,4,3,3
0,1,R&D,2,LifeSci,2550,2,LabTech,68520,18,1,2,1,0,0,2,2,3,4,3
1,1,Sales,4,LifeSci,2551,2,SalesExec,49500,12,1,3,1,0,0,2,4,2,3,3
1,1,R&D,2,LifeSci,2552,2,LabTech,35790,19,1,3,1,0,0,4,2,3,3,3
0,1,R&D,3,LifeSci,2553,1,SalesExec,131910,14,10,2,10,1,7,2,3,3,2,3
0,1,R&D,4,LifeSci,2554,5,Manager,103770,14,10,2,10,0,2,2,3,3,3,3
0,1,Sales,2,Tech,2555,1,SalesExec,22350,14,9,2,5,1,0,3,4,3,3,3
0,1,R&D,5,LifeSci,2556,1,SalesExec,105020,12,11,4,3,1,2,4,1,3,2,3
0,1,R&D,2,Medical,2557,1,MfgDir,20110,13,16,4,5,0,4,4,1,3,4,3
0,1,Sales,1,Tech,2558,2,LabTech,18590,25,4,2,3,0,2,4,2,3,2,4
0,1,R&D,3,Medical,2559,2,SalesExec,37600,14,10,2,9,3,8,2,4,2,2,3
0,2,R&D,3,Medical,2560,4,MfgDir,177790,17,10,5,10,0,8,2,4,2,1,3
0,1,R&D,3,Other,2561,1,SalesExec,68330,13,22,3,19,11,16,1,1,3,3,3
0,1,R&D,2,LifeSci,2562,2,HR,68120,13,1,2,1,1,0,2,3,2,2,3
0,1,R&D,3,Tech,2563,2,MfgDir,51710,20,9,1,8,0,7,1,3,2,2,4
0,2,R&D,3,LifeSci,2564,2,ResearchDir,197400,14,24,2,22,4,7,4,4,3,4,3
0,1,Sales,2,Medical,2565,4,Manager,187110,12,10,0,2,2,2,2,1,3,3,3
1,0,R&D,2,LifeSci,2566,1,SalesRep,36920,12,5,5,5,3,0,4,1,3,3,3
1,1,HR,2,Medical,2567,5,SalesExec,25590,21,5,3,4,1,0,1,4,3,3,4
0,1,R&D,3,Tech,2568,3,HealthRep,25170,14,12,3,4,1,3,3,2,1,3,3
0,1,R&D,3,LifeSci,2569,1,SalesExec,66230,18,14,3,5,1,4,3,2,3,3,3
0,1,R&D,3,Tech,2570,2,SalesExec,182650,12,18,4,13,5,7,3,1,4,3,3
0,1,Sales,4,LifeSci,2571,1,SalesExec,161240,23,8,2,5,1,4,3,4,3,2,4
0,1,R&D,1,LifeSci,2572,3,LabTech,25850,12,9,5,4,0,1,4,4,2,3,3
0,1,Sales,2,LifeSci,2573,3,MfgDir,182130,21,4,3,2,2,2,1,3,2,4,4
0,2,Sales,2,LifeSci,2574,2,HealthRep,83800,14,8,3,7,7,7,3,4,3,4,3
0,2,R&D,4,LifeSci,2575,2,Manager,29940,18,12,2,4,0,3,2,3,3,3,3
0,1,Sales,3,LifeSci,2576,5,SalesExec,12230,13,10,3,10,0,9,2,3,2,3,3
0,2,Sales,3,LifeSci,2577,4,Scientist,11180,11,7,3,7,0,7,3,4,3,3,3
1,2,HR,4,HR,2578,2,SalesExec,28750,11,1,3,1,0,0,3,1,3,3,3
0,0,R&D,5,Medical,2579,2,SalesRep,188240,19,10,4,3,1,2,1,3,3,3,3
0,1,Sales,2,Tech,2580,2,HealthRep,135770,12,6,2,5,1,2,2,2,2,3,3
0,2,R&D,4,LifeSci,2581,2,MfgDir,26250,12,16,4,15,6,11,3,4,3,3,3
1,1,R&D,3,Tech,2582,1,ResearchDir,187890,16,6,4,2,2,2,4,3,3,3,3
0,0,R&D,4,Medical,2583,1,Scientist,45380,11,16,3,8,1,7,3,2,4,3,3
0,1,R&D,3,Tech,2584,2,SalesExec,198470,14,6,6,0,0,0,4,1,3,3,3
0,1,R&D,3,Other,2585,1,LabTech,105120,12,10,2,10,7,9,1,1,3,3,3
0,2,R&D,2,Medical,2586,1,Manager,44440,13,20,2,20,0,7,4,2,3,3,3
0,1,Sales,3,Marketing,2587,5,SalesRep,21540,21,29,3,1,0,0,4,4,2,3,4
1,2,R&D,3,LifeSci,2588,2,LabTech,191900,17,8,2,4,0,3,1,3,3,3,3
0,1,R&D,4,LifeSci,2589,1,SalesRep,44900,21,10,1,5,0,3,2,4,4,3,4
0,2,Sales,4,LifeSci,2590,2,Scientist,35060,11,28,4,5,4,3,2,4,3,2,3
0,1,Sales,3,LifeSci,2591,1,SalesExec,23720,12,14,3,0,0,0,2,4,3,3,3
1,2,Sales,1,LifeSci,2592,4,LabTech,102310,13,1,2,1,0,0,1,2,3,3,3
0,1,R&D,1,Medical,2593,1,SalesExec,54100,18,6,4,5,0,4,2,1,1,3,3
0,0,R&D,1,Medical,2594,3,Scientist,79780,16,5,2,5,1,4,3,3,2,3,3
0,0,Sales,1,Medical,2595,1,SalesExec,38670,11,4,4,4,2,3,3,1,4,4,3
0,0,R&D,3,LifeSci,2596,2,Scientist,28380,19,5,5,5,0,2,1,2,3,1,3
0,1,Sales,3,Marketing,2597,4,HealthRep,46950,16,14,2,14,2,1,1,4,2,3,3
0,1,R&D,3,Tech,2598,1,ResearchDir,33390,16,9,2,8,1,1,4,3,2,2,3
0,1,R&D,2,LifeSci,2599,2,Scientist,20800,13,8,6,7,7,6,3,1,2,4,3
0,1,R&D,4,Other,2600,2,LabTech,20960,22,6,2,5,0,2,1,1,2,4,4
0,0,R&D,1,LifeSci,2601,3,Manager,62090,17,9,5,5,1,2,3,4,3,4,3
0,2,R&D,5,Tech,2602,2,HR,180610,14,10,2,10,8,7,4,1,3,3,3
1,1,Sales,5,LifeSci,2603,2,SalesRep,171230,15,6,2,4,0,3,3,4,2,2,3
0,1,R&D,2,Tech,2604,3,SalesRep,23720,12,20,3,1,0,0,1,1,2,2,3
0,1,R&D,3,LifeSci,2605,2,SalesRep,48830,18,10,1,10,0,9,3,4,3,1,3
0,1,Sales,3,LifeSci,2606,1,Manager,39040,15,7,2,7,0,7,4,4,3,3,3
0,1,R&D,1,Medical,2607,2,Scientist,46270,17,8,2,1,0,0,4,4,3,2,3
1,2,R&D,1,Other,2608,3,SalesExec,70940,14,10,2,10,0,8,1,4,3,3,3
1,1,R&D,3,Medical,2609,1,Scientist,34230,15,15,4,2,2,2,1,1,2,3,3
0,1,R&D,3,Other,2610,3,Scientist,66740,17,9,2,4,2,3,1,3,2,3,3
0,2,R&D,4,Medical,2611,4,SalesExec,168800,14,9,2,9,2,8,4,3,3,3,3
0,1,R&D,3,Medical,2612,1,Scientist,90940,12,10,0,10,0,9,1,3,3,3,3
0,2,R&D,5,Medical,2613,4,SalesExec,84460,14,7,3,6,1,2,4,2,3,2,3
0,1,Sales,3,Marketing,2614,2,LabTech,119160,15,35,3,10,1,4,3,2,3,2,3
0,1,Sales,3,Other,2615,1,MfgDir,45340,13,1,2,1,0,0,4,4,3,3,3
0,1,R&D,3,LifeSci,2616,2,SalesExec,98520,12,21,5,20,11,10,2,1,3,2,3
0,0,R&D,4,LifeSci,2617,2,Scientist,61510,13,20,3,20,3,7,4,3,3,3,3
0,0,R&D,2,LifeSci,2618,2,HealthRep,23020,14,13,3,11,4,8,3,3,4,3,3
0,1,R&D,3,Medical,2619,2,HR,23620,13,9,2,5,1,4,3,1,3,4,3
0,1,R&D,4,Other,2620,1,MfgDir,178610,11,4,5,4,1,2,2,3,2,1,3
0,1,R&D,3,LifeSci,2621,2,Scientist,191870,11,5,2,5,1,4,4,4,4,3,3
0,2,R&D,3,Medical,2622,3,Scientist,197170,21,10,1,10,9,4,4,3,4,2,4
0,1,R&D,1,Medical,2623,5,Scientist,35440,18,15,3,11,5,10,2,2,3,2,3
0,1,Sales,5,Medical,2624,2,LabTech,85000,12,6,2,2,1,2,3,2,3,3,3
0,1,HR,4,LifeSci,2625,2,Scientist,46610,11,12,3,12,1,7,4,2,2,2,3
0,1,R&D,2,Medical,2626,5,SalesExec,41030,15,7,2,2,0,2,4,3,2,3,3
0,1,R&D,4,LifeSci,2627,2,SalesExec,42490,13,25,2,17,12,11,1,3,3,2,3
0,0,R&D,3,LifeSci,2628,2,Scientist,140260,12,1,4,1,0,0,2,3,2,3,3
0,1,R&D,3,LifeSci,2629,2,SalesExec,68930,17,16,3,15,5,8,4,2,3,3,3
0,1,R&D,4,Medical,2630,3,SalesExec,61250,13,3,3,2,1,2,1,3,3,3,3
0,2,R&D,4,Other,2631,2,Scientist,36690,19,10,2,8,7,7,1,3,3,3,3
0,1,R&D,3,Medical,2632,2,LabTech,100080,19,9,3,4,1,2,4,1,2,1,3
0,1,Sales,2,Medical,2633,1,HealthRep,23870,17,12,1,5,1,0,4,4,3,1,3
0,0,R&D,2,Medical,2634,1,SalesExec,46390,11,14,2,13,5,12,3,2,1,2,3
0,1,R&D,3,LifeSci,2635,2,HealthRep,78980,15,5,2,2,2,2,4,3,3,2,3
0,1,HR,1,HR,2636,2,SalesExec,25340,11,4,1,3,1,2,4,3,4,3,3
0,1,R&D,3,Medical,2637,2,SalesExec,131420,25,10,4,10,0,8,2,3,3,3,4
0,1,Sales,4,Medical,2638,3,HealthRep,16110,14,10,2,9,8,1,2,4,3,2,3
0,1,R&D,2,Tech,2639,3,MfgDir,53630,13,6,4,6,4,1,3,2,3,3,3
0,1,R&D,4,Medical,2640,2,ResearchDir,50710,17,8,3,1,0,0,1,4,2,2,3
0,1,R&D,2,Medical,2641,3,SalesExec,136950,13,3,3,2,2,2,2,2,3,3,3
0,1,R&D,4,LifeSci,2642,1,SalesExec,134020,14,18,1,7,1,7,1,4,3,3,3
0,1,Sales,4,Medical,2643,2,ResearchDir,20290,11,20,3,18,1,11,2,3,3,2,3
0,1,R&D,3,LifeSci,2644,2,Manager,63770,12,14,3,14,5,7,3,4,3,3,3
0,1,R&D,3,LifeSci,2645,4,SalesExec,54290,17,16,3,16,6,8,3,4,3,3,3
0,1,R&D,4,Medical,2646,2,MfgDir,27850,21,6,2,5,0,4,1,3,2,3,4
0,0,R&D,4,Other,2647,1,Manager,46140,16,16,3,9,0,0,1,4,2,3,3
0,1,R&D,1,LifeSci,2648,1,SalesRep,26100,15,6,2,4,1,2,2,4,3,3,3
0,1,Sales,5,Medical,2649,3,Scientist,66870,19,2,0,2,1,2,3,1,3,3,3
0,0,R&D,4,LifeSci,2650,2,ResearchDir,47240,12,21,4,6,1,3,4,4,2,4,3
1,2,R&D,4,LifeSci,2651,2,MfgDir,61790,11,1,3,1,1,0,4,1,2,3,3
0,1,R&D,3,LifeSci,2652,2,LabTech,61200,19,10,2,9,3,4,1,4,3,3,3
0,2,R&D,1,Medical,2653,2,SalesExec,105960,15,18,3,4,0,2,4,2,3,2,3
0,0,R&D,1,LifeSci,2654,1,SalesExec,54670,20,13,6,13,1,9,3,3,2,2,4
1,1,R&D,4,Medical,2655,2,SalesRep,29960,25,4,4,2,2,2,1,4,4,3,4
0,1,R&D,1,LifeSci,2656,3,Scientist,99980,24,24,3,22,4,14,1,3,2,2,4
1,1,Sales,4,Other,2657,2,SalesExec,40780,24,14,3,10,9,8,4,3,1,3,4
0,1,R&D,4,LifeSci,2658,1,HealthRep,109200,15,21,3,20,0,10,1,2,3,4,3
0,1,Sales,3,Medical,2659,1,LabTech,62320,13,8,3,8,1,7,4,3,3,3,3
0,0,Sales,1,Medical,2660,1,HR,132470,14,15,3,15,11,11,4,4,2,3,3
0,1,R&D,5,Medical,2661,1,HealthRep,40810,13,14,3,5,0,4,3,2,3,3,3
